as_of,market,barrio,bedroom_bucket,furnished_mode,price_band,band_lo_usd,band_hi_usd,n_active,arrivals_30d,left_market_30d,fast_exits_30d,median_days_listed_km,exited_median_days,n_events
2026-08-20,buenos-aires,Retiro,1,u,4,932.85,,18,11,9,3,57.00,37.00,37
2026-08-20,buenos-aires,Retiro,2,a,0,,,295,279,289,112,24.00,19.00,982
2026-08-20,buenos-aires,Retiro,2,a,1,,858.09,54,65,80,32,21.00,20.00,242
2026-08-20,buenos-aires,Retiro,2,a,2,858.09,1153.85,63,65,75,35,23.00,15.00,244
2026-08-20,buenos-aires,Retiro,2,a,3,1153.85,1502.64,70,72,71,25,26.00,18.00,239
2026-08-20,buenos-aires,Retiro,2,a,4,1502.64,,99,73,59,16,31.00,27.00,239
2026-08-20,buenos-aires,Retiro,2,f,0,,,123,97,96,41,28.00,17.00,380
2026-08-20,buenos-aires,Retiro,2,f,1,,900.00,17,32,40,23,18.00,15.50,94
2026-08-20,buenos-aires,Retiro,2,f,2,900.00,1245.42,23,14,16,7,26.00,21.50,94
2026-08-20,buenos-aires,Retiro,2,f,3,1245.42,1700.00,34,23,19,4,31.00,14.00,95
2026-08-20,buenos-aires,Retiro,2,f,4,1700.00,,42,27,20,6,48.00,21.00,86
2026-08-20,buenos-aires,Retiro,2,n,0,,,127,145,145,58,22.00,19.00,464
2026-08-20,buenos-aires,Retiro,2,n,1,,800.00,28,30,31,11,21.00,26.00,117
2026-08-20,buenos-aires,Retiro,2,n,2,800.00,1048.95,34,41,36,19,24.00,10.00,112
2026-08-20,buenos-aires,Retiro,2,n,3,1048.95,1400.00,24,34,46,16,20.00,20.00,117
2026-08-20,buenos-aires,Retiro,2,n,4,1400.00,,39,39,31,11,29.00,28.00,114
2026-08-20,buenos-aires,Retiro,2,u,0,,,45,37,48,13,29.00,21.00,138
2026-08-20,buenos-aires,Retiro,2,u,1,,964.63,8,5,12,1,21.00,21.00,34
2026-08-20,buenos-aires,Retiro,2,u,2,964.63,1250.00,10,11,15,5,21.00,21.00,37
2026-08-20,buenos-aires,Retiro,2,u,3,1250.00,1900.00,15,11,7,2,32.00,27.00,32
2026-08-20,buenos-aires,Retiro,2,u,4,1900.00,,12,8,12,3,40.00,29.50,32
2026-08-20,buenos-aires,Retiro,3,a,0,,,223,235,196,89,20.00,13.00,680
2026-08-20,buenos-aires,Retiro,3,a,1,,1400.00,39,47,66,27,17.00,14.50,174
2026-08-20,buenos-aires,Retiro,3,a,2,1400.00,2000.00,45,59,50,23,17.00,14.50,174
2026-08-20,buenos-aires,Retiro,3,a,3,2000.00,3000.00,73,75,50,25,20.00,9.00,182
2026-08-20,buenos-aires,Retiro,3,a,4,3000.00,,61,54,30,14,27.00,8.00,145
2026-08-20,buenos-aires,Retiro,3,f,0,,,97,106,68,39,9.00,7.00,305
2026-08-20,buenos-aires,Retiro,3,f,1,,1500.00,15,25,16,12,6.00,4.50,83
2026-08-20,buenos-aires,Retiro,3,f,2,1500.00,2300.00,26,23,10,3,17.00,14.00,71
2026-08-20,buenos-aires,Retiro,3,f,3,2300.00,3200.00,26,34,29,15,9.00,7.00,83
2026-08-20,buenos-aires,Retiro,3,f,4,3200.00,,25,24,13,9,8.00,5.00,63
2026-08-20,buenos-aires,Retiro,3,n,0,,,92,93,92,32,23.00,20.50,273
2026-08-20,buenos-aires,Retiro,3,n,1,,1217.95,15,19,35,11,21.00,20.00,71
2026-08-20,buenos-aires,Retiro,3,n,2,1217.95,1762.54,19,22,24,9,25.00,26.50,65
2026-08-20,buenos-aires,Retiro,3,n,3,1762.54,2700.00,25,26,20,8,20.00,13.00,70
2026-08-20,buenos-aires,Retiro,3,n,4,2700.00,,33,26,13,4,30.00,22.00,67
2026-08-20,buenos-aires,Retiro,3,u,0,,,34,36,36,18,25.00,13.00,102
2026-08-20,buenos-aires,Retiro,3,u,1,,1277.19,8,4,6,3,25.00,17.50,27
2026-08-20,buenos-aires,Retiro,3,u,2,1277.19,1600.00,5,9,11,5,16.00,11.00,25
2026-08-20,buenos-aires,Retiro,3,u,3,1600.00,2700.00,8,10,14,6,40.00,18.00,26
2026-08-20,buenos-aires,Retiro,3,u,4,2700.00,,13,13,5,4,45.00,5.00,24
2026-08-20,buenos-aires,Retiro,4,a,0,,,94,91,70,31,18.00,17.00,275
2026-08-20,buenos-aires,Retiro,4,a,1,,2000.00,18,19,19,5,19.00,19.00,68
2026-08-20,buenos-aires,Retiro,4,a,2,2000.00,3100.00,35,30,17,7,35.00,27.00,64
2026-08-20,buenos-aires,Retiro,4,a,3,3100.00,3500.00,0,10,16,10,7.00,7.50,70
2026-08-20,buenos-aires,Retiro,4,a,4,3500.00,,37,30,15,8,43.00,22.00,65
2026-08-20,buenos-aires,Retiro,4,f,0,,,42,47,36,19,9.00,8.00,146
2026-08-20,buenos-aires,Retiro,4,f,1,,2971.25,12,16,12,6,23.00,21.00,35
2026-08-20,buenos-aires,Retiro,4,f,2,2971.25,3300.00,13,12,8,4,12.00,16.50,44
2026-08-20,buenos-aires,Retiro,4,f,3,3300.00,3500.00,0,9,15,9,6.00,8.00,47
2026-08-20,buenos-aires,Retiro,4,n,0,,,34,27,22,7,21.00,19.00,92
2026-08-20,buenos-aires,Retiro,4,n,1,,1423.73,1,1,5,0,16.00,18.00,24
2026-08-20,buenos-aires,Retiro,4,n,2,1423.73,2800.00,13,5,4,0,69.00,27.00,21
2026-08-20,buenos-aires,Retiro,4,n,3,2800.00,4000.00,9,11,9,4,23.00,23.00,26
2026-08-20,buenos-aires,Retiro,4,n,4,4000.00,,10,10,4,3,19.00,7.50,20
2026-08-20,buenos-aires,Retiro,4,u,0,,,18,17,12,5,51.00,28.00,37
2026-08-20,buenos-aires,Saavedra,-1,a,0,,,344,580,526,166,22.00,26.00,1673
2026-08-20,buenos-aires,Saavedra,0,a,0,,,105,181,174,48,22.00,25.50,519
2026-08-20,buenos-aires,Saavedra,0,a,1,,482.52,20,33,56,11,26.00,28.00,137
2026-08-20,buenos-aires,Saavedra,0,a,2,482.52,540.19,29,48,46,13,21.00,27.00,131
2026-08-20,buenos-aires,Saavedra,0,a,3,540.19,602.77,27,51,33,14,15.00,19.00,126
2026-08-20,buenos-aires,Saavedra,0,a,4,602.77,,29,45,34,6,25.00,26.50,118
2026-08-20,buenos-aires,Saavedra,0,f,0,,,9,20,32,6,22.00,29.00,116
2026-08-20,buenos-aires,Saavedra,0,f,1,,547.95,2,6,14,3,25.00,29.50,31
2026-08-20,buenos-aires,Saavedra,0,f,2,547.95,600.00,2,6,6,2,16.00,22.50,31
2026-08-20,buenos-aires,Saavedra,0,f,3,600.00,650.00,2,2,11,1,25.00,28.00,30
2026-08-20,buenos-aires,Saavedra,0,f,4,650.00,,3,6,1,0,22.00,43.00,24
2026-08-20,buenos-aires,Saavedra,0,n,0,,,32,53,93,21,22.00,26.00,250
2026-08-20,buenos-aires,Saavedra,0,n,1,,445.21,6,10,27,5,25.00,25.00,64
2026-08-20,buenos-aires,Saavedra,0,n,2,445.21,501.74,5,8,23,3,24.00,33.00,61
2026-08-20,buenos-aires,Saavedra,0,n,3,501.74,561.06,11,18,25,8,16.00,22.00,66
2026-08-20,buenos-aires,Saavedra,0,n,4,561.06,,10,17,18,5,14.00,24.50,59
2026-08-20,buenos-aires,Saavedra,0,u,0,,,64,108,49,21,27.00,12.00,153
2026-08-20,buenos-aires,Saavedra,0,u,1,,500.05,14,23,15,4,28.00,28.00,40
2026-08-20,buenos-aires,Saavedra,0,u,2,500.05,548.38,16,28,10,5,27.00,7.00,35
2026-08-20,buenos-aires,Saavedra,0,u,3,548.38,608.41,17,32,9,6,28.00,7.00,36
2026-08-20,buenos-aires,Saavedra,0,u,4,608.41,,17,21,10,2,27.00,22.50,35
2026-08-20,buenos-aires,Saavedra,1,a,0,,,152,237,198,57,22.00,27.00,717
2026-08-20,buenos-aires,Saavedra,1,a,1,,554.46,34,61,61,21,24.00,27.00,174
2026-08-20,buenos-aires,Saavedra,1,a,2,554.46,669.01,37,54,52,13,22.00,27.00,184
2026-08-20,buenos-aires,Saavedra,1,a,3,669.01,809.59,37,58,42,15,19.00,22.00,182
2026-08-20,buenos-aires,Saavedra,1,a,4,809.59,,44,63,40,8,22.00,28.00,169
2026-08-20,buenos-aires,Saavedra,1,f,0,,,24,32,19,5,18.00,28.00,137
2026-08-20,buenos-aires,Saavedra,1,f,1,,637.70,5,8,10,3,17.00,25.50,36
2026-08-20,buenos-aires,Saavedra,1,f,2,637.70,785.71,7,9,2,0,23.00,39.00,33
2026-08-20,buenos-aires,Saavedra,1,f,3,785.71,859.94,6,5,2,0,15.00,49.50,34
2026-08-20,buenos-aires,Saavedra,1,f,4,859.94,,6,10,4,2,19.00,22.00,33
2026-08-20,buenos-aires,Saavedra,1,n,0,,,63,88,131,31,22.00,27.00,421
2026-08-20,buenos-aires,Saavedra,1,n,1,,541.40,14,24,34,9,22.00,27.00,100
2026-08-20,buenos-aires,Saavedra,1,n,2,541.40,640.78,16,20,36,9,22.00,28.00,107
2026-08-20,buenos-aires,Saavedra,1,n,3,640.78,761.59,14,23,32,10,21.00,25.00,110
2026-08-20,buenos-aires,Saavedra,1,n,4,761.59,,19,21,29,3,21.00,28.00,104
2026-08-20,buenos-aires,Saavedra,1,u,0,,,65,117,48,21,27.00,19.50,159
2026-08-20,buenos-aires,Saavedra,1,u,1,,553.06,15,31,14,8,28.00,14.00,40
2026-08-20,buenos-aires,Saavedra,1,u,2,553.06,685.32,19,28,11,4,27.00,23.00,41
2026-08-20,buenos-aires,Saavedra,1,u,3,685.32,844.66,19,33,10,5,27.00,6.50,38
2026-08-20,buenos-aires,Saavedra,1,u,4,844.66,,12,24,11,4,24.00,37.00,33
2026-08-20,buenos-aires,Saavedra,2,a,0,,,54,84,74,17,27.00,30.00,255
2026-08-20,buenos-aires,Saavedra,2,a,1,,786.71,15,21,19,3,27.00,27.00,65
2026-08-20,buenos-aires,Saavedra,2,a,2,786.71,1000.00,11,18,20,3,27.00,30.50,61
2026-08-20,buenos-aires,Saavedra,2,a,3,1000.00,1294.50,20,29,12,3,26.00,39.50,64
2026-08-20,buenos-aires,Saavedra,2,a,4,1294.50,,8,16,21,8,22.00,39.00,63
2026-08-20,buenos-aires,Saavedra,2,f,0,,,6,9,12,3,20.00,51.00,45
2026-08-20,buenos-aires,Saavedra,2,n,0,,,17,17,45,7,23.00,29.00,145
2026-08-20,buenos-aires,Saavedra,2,n,1,,753.42,5,4,13,0,21.00,28.00,36
2026-08-20,buenos-aires,Saavedra,2,n,2,753.42,924.09,2,0,14,0,28.00,34.50,38
2026-08-20,buenos-aires,Saavedra,2,n,3,924.09,1300.00,7,8,9,3,16.00,29.00,38
2026-08-20,buenos-aires,Saavedra,2,n,4,1300.00,,3,5,9,4,17.00,29.00,33
2026-08-20,buenos-aires,Saavedra,2,u,0,,,31,58,17,7,29.00,29.00,65
2026-08-20,buenos-aires,Saavedra,3,a,0,,,20,37,36,16,17.00,22.50,108
2026-08-20,buenos-aires,Saavedra,3,a,1,,1180.33,6,16,18,9,22.00,9.50,28
2026-08-20,buenos-aires,Saavedra,3,a,2,1180.33,1693.81,6,5,3,1,14.00,22.00,26
2026-08-20,buenos-aires,Saavedra,3,a,3,1693.81,2190.00,5,11,13,5,24.00,29.00,27
2026-08-20,buenos-aires,Saavedra,3,a,4,2190.00,,3,5,2,1,14.00,20.50,27
2026-08-20,buenos-aires,Saavedra,3,n,0,,,7,15,20,9,14.00,16.00,58
2026-08-20,buenos-aires,Saavedra,3,u,0,,,13,22,9,7,23.00,8.00,32
2026-08-20,buenos-aires,Saavedra,4,a,0,,,13,41,44,28,15.00,12.00,74
2026-08-20,buenos-aires,Saavedra,4,a,1,,1568.63,3,15,13,12,12.00,11.00,21
2026-08-20,buenos-aires,Saavedra,4,a,2,1568.63,1666.67,2,16,17,14,6.00,5.00,21
2026-08-20,buenos-aires,Saavedra,4,n,0,,,9,29,33,20,22.00,12.00,50
2026-08-20,buenos-aires,San Cristóbal,-1,a,0,,,498,612,562,214,22.00,21.00,1802
2026-08-20,buenos-aires,San Cristóbal,0,a,0,,,222,277,232,100,22.00,16.50,703
2026-08-20,buenos-aires,San Cristóbal,0,a,1,,380.76,39,60,56,28,20.00,13.00,171
2026-08-20,buenos-aires,San Cristóbal,0,a,2,380.76,438.69,49,67,60,22,22.00,27.50,170
2026-08-20,buenos-aires,San Cristóbal,0,a,3,438.69,506.41,72,91,66,30,30.00,13.50,176
2026-08-20,buenos-aires,San Cristóbal,0,a,4,506.41,,50,55,50,20,14.00,14.00,174
2026-08-20,buenos-aires,San Cristóbal,0,f,0,,,42,51,62,20,20.00,14.50,186
2026-08-20,buenos-aires,San Cristóbal,0,f,1,,443.37,5,7,12,2,21.00,15.50,45
2026-08-20,buenos-aires,San Cristóbal,0,f,2,443.37,526.32,9,18,22,8,22.00,19.00,47
2026-08-20,buenos-aires,San Cristóbal,0,f,3,526.32,700.00,15,19,22,8,8.00,11.00,67
2026-08-20,buenos-aires,San Cristóbal,0,f,4,700.00,,8,7,6,2,27.00,28.50,22
2026-08-20,buenos-aires,San Cristóbal,0,n,0,,,133,180,148,68,21.00,19.50,419
2026-08-20,buenos-aires,San Cristóbal,0,n,1,,362.75,26,40,38,18,20.00,15.50,102
2026-08-20,buenos-aires,San Cristóbal,0,n,2,362.75,416.67,37,48,30,13,21.00,21.50,103
2026-08-20,buenos-aires,San Cristóbal,0,n,3,416.67,473.07,30,43,46,22,22.00,21.50,105
2026-08-20,buenos-aires,San Cristóbal,0,n,4,473.07,,40,49,34,15,28.00,12.50,109
2026-08-20,buenos-aires,San Cristóbal,0,u,0,,,47,46,22,12,34.00,14.50,98
2026-08-20,buenos-aires,San Cristóbal,0,u,1,,384.62,5,6,8,3,23.00,33.00,25
2026-08-20,buenos-aires,San Cristóbal,0,u,2,384.62,437.93,8,12,8,4,32.00,24.50,22
2026-08-20,buenos-aires,San Cristóbal,0,u,3,437.93,487.18,8,9,5,4,31.00,8.00,22
2026-08-20,buenos-aires,San Cristóbal,0,u,4,487.18,,19,15,1,1,,8.00,22
2026-08-20,buenos-aires,San Cristóbal,1,a,0,,,199,254,212,81,21.00,20.00,698
2026-08-20,buenos-aires,San Cristóbal,1,a,1,,447.02,28,45,62,16,21.00,26.50,172
2026-08-20,buenos-aires,San Cristóbal,1,a,2,447.02,524.27,47,48,53,14,22.00,22.00,164
2026-08-20,buenos-aires,San Cristóbal,1,a,3,524.27,614.89,59,95,56,36,13.00,8.00,167
2026-08-20,buenos-aires,San Cristóbal,1,a,4,614.89,,54,61,41,15,22.00,27.00,169
2026-08-20,buenos-aires,San Cristóbal,1,f,0,,,57,62,39,21,26.00,9.00,142
2026-08-20,buenos-aires,San Cristóbal,1,f,1,,500.00,11,9,7,0,29.00,40.00,33
2026-08-20,buenos-aires,San Cristóbal,1,f,2,500.00,600.00,17,30,20,15,10.00,8.00,40
2026-08-20,buenos-aires,San Cristóbal,1,f,3,600.00,657.06,5,4,6,2,17.00,14.00,23
2026-08-20,buenos-aires,San Cristóbal,1,f,4,657.06,,19,19,6,4,34.00,5.50,31
2026-08-20,buenos-aires,San Cristóbal,1,n,0,,,120,167,156,55,18.00,20.50,472
2026-08-20,buenos-aires,San Cristóbal,1,n,1,,437.30,18,34,48,15,18.00,23.00,117
2026-08-20,buenos-aires,San Cristóbal,1,n,2,437.30,512.28,31,35,31,9,21.00,24.00,119
2026-08-20,buenos-aires,San Cristóbal,1,n,3,512.28,601.94,39,60,44,23,15.00,11.50,117
2026-08-20,buenos-aires,San Cristóbal,1,n,4,601.94,,31,38,33,8,22.00,30.00,117
2026-08-20,buenos-aires,San Cristóbal,1,u,0,,,22,25,17,5,18.00,28.00,84
2026-08-20,buenos-aires,San Cristóbal,2,a,0,,,64,70,97,28,21.00,31.00,345
2026-08-20,buenos-aires,San Cristóbal,2,a,1,,608.97,20,19,31,6,27.00,42.00,84
2026-08-20,buenos-aires,San Cristóbal,2,a,2,608.97,718.95,19,23,20,7,17.00,17.50,86
2026-08-20,buenos-aires,San Cristóbal,2,a,3,718.95,844.59,7,10,13,6,12.00,15.00,82
2026-08-20,buenos-aires,San Cristóbal,2,a,4,844.59,,14,16,30,8,24.00,41.00,80
2026-08-20,buenos-aires,San Cristóbal,2,f,0,,,20,8,22,2,29.00,55.50,89
2026-08-20,buenos-aires,San Cristóbal,2,f,1,,630.00,5,4,3,1,13.00,18.00,23
2026-08-20,buenos-aires,San Cristóbal,2,f,2,630.00,763.50,3,0,2,0,19.00,61.50,23
2026-08-20,buenos-aires,San Cristóbal,2,f,4,950.00,,5,2,11,0,57.00,65.00,21
2026-08-20,buenos-aires,San Cristóbal,2,n,0,,,33,40,55,14,21.00,37.00,195
2026-08-20,buenos-aires,San Cristóbal,2,n,1,,576.16,11,11,24,4,28.00,41.50,49
2026-08-20,buenos-aires,San Cristóbal,2,n,2,576.16,666.67,14,15,12,2,14.00,28.50,49
2026-08-20,buenos-aires,San Cristóbal,2,n,3,666.67,800.87,4,4,8,2,17.00,28.00,48
2026-08-20,buenos-aires,San Cristóbal,2,n,4,800.87,,4,10,11,6,21.00,7.00,49
2026-08-20,buenos-aires,San Cristóbal,2,u,0,,,11,22,20,12,10.00,7.00,61
2026-08-20,buenos-aires,San Cristóbal,3,a,0,,,9,10,17,5,22.00,23.00,40
2026-08-20,buenos-aires,San Cristóbal,3,n,0,,,8,10,16,5,22.00,23.00,35
2026-08-20,buenos-aires,San Fernando,-1,a,0,,,224,335,520,70,27.00,37.00,1412
2026-08-20,buenos-aires,San Fernando,0,a,0,,,46,51,119,7,34.00,42.00,261
2026-08-20,buenos-aires,San Fernando,0,a,1,,353.70,8,8,37,1,34.00,38.00,66
2026-08-20,buenos-aires,San Fernando,0,a,2,353.70,457.52,8,13,29,2,29.00,38.00,59
2026-08-20,buenos-aires,San Fernando,0,a,3,457.52,950.00,14,17,20,2,39.00,42.00,64
2026-08-20,buenos-aires,San Fernando,0,a,4,950.00,,15,12,33,2,42.00,42.00,69
2026-08-20,buenos-aires,San Fernando,0,f,0,,,1,0,15,0,31.00,57.00,32
2026-08-20,buenos-aires,San Fernando,0,n,0,,,8,8,54,2,34.00,42.00,111
2026-08-20,buenos-aires,San Fernando,0,n,1,,337.84,1,1,15,0,31.00,39.00,27
2026-08-20,buenos-aires,San Fernando,0,n,2,337.84,419.67,3,3,11,0,31.00,42.00,25
2026-08-20,buenos-aires,San Fernando,0,n,3,419.67,526.49,2,4,14,2,29.00,51.00,29
2026-08-20,buenos-aires,San Fernando,0,n,4,526.49,,2,0,14,0,42.00,42.00,30
2026-08-20,buenos-aires,San Fernando,0,u,0,,,37,43,50,5,37.00,37.50,118
2026-08-20,buenos-aires,San Fernando,0,u,1,,408.16,8,12,15,2,31.00,31.00,28
2026-08-20,buenos-aires,San Fernando,0,u,2,408.16,608.97,13,15,8,1,34.00,32.50,26
2026-08-20,buenos-aires,San Fernando,0,u,3,608.97,1607.72,7,7,15,1,42.00,42.00,30
2026-08-20,buenos-aires,San Fernando,0,u,4,1607.72,,8,8,12,1,37.00,38.50,32
2026-08-20,buenos-aires,San Fernando,1,a,0,,,88,141,245,30,27.00,35.00,630
2026-08-20,buenos-aires,San Fernando,1,a,1,,452.23,19,21,69,5,27.00,38.00,170
2026-08-20,buenos-aires,San Fernando,1,a,2,452.23,519.16,22,34,59,8,25.00,31.00,158
2026-08-20,buenos-aires,San Fernando,1,a,3,519.16,595.47,22,44,60,9,28.00,36.50,150
2026-08-20,buenos-aires,San Fernando,1,a,4,595.47,,25,42,55,8,28.00,35.00,148
2026-08-20,buenos-aires,San Fernando,1,f,0,,,9,11,23,1,28.00,30.00,93
2026-08-20,buenos-aires,San Fernando,1,f,1,,513.89,1,1,9,0,30.00,43.00,23
2026-08-20,buenos-aires,San Fernando,1,f,2,513.89,626.76,0,0,4,0,29.00,28.00,25
2026-08-20,buenos-aires,San Fernando,1,f,3,626.76,707.07,3,4,7,1,30.00,30.00,22
2026-08-20,buenos-aires,San Fernando,1,f,4,707.07,,5,6,3,0,26.00,26.00,21
2026-08-20,buenos-aires,San Fernando,1,n,0,,,21,43,188,22,26.00,34.00,410
2026-08-20,buenos-aires,San Fernando,1,n,1,,433.12,7,9,46,3,23.00,41.00,108
2026-08-20,buenos-aires,San Fernando,1,n,2,433.12,496.45,8,12,41,4,25.00,30.00,103
2026-08-20,buenos-aires,San Fernando,1,n,3,496.45,562.48,4,12,45,8,25.00,31.00,98
2026-08-20,buenos-aires,San Fernando,1,n,4,562.48,,2,10,55,7,26.00,37.00,100
2026-08-20,buenos-aires,San Fernando,1,u,0,,,58,87,34,7,41.00,41.00,127
2026-08-20,buenos-aires,San Fernando,1,u,1,,479.61,14,17,5,2,24.00,28.00,38
2026-08-20,buenos-aires,San Fernando,1,u,2,479.61,546.62,16,24,12,2,48.00,61.50,32
2026-08-20,buenos-aires,San Fernando,1,u,3,546.62,605.86,15,26,6,1,37.00,39.00,26
2026-08-20,buenos-aires,San Fernando,1,u,4,605.86,,13,20,10,2,46.00,44.00,30
2026-08-20,buenos-aires,San Fernando,2,a,0,,,45,78,93,17,20.00,37.00,283
2026-08-20,buenos-aires,San Fernando,2,a,1,,555.56,12,18,14,2,14.00,30.00,73
2026-08-20,buenos-aires,San Fernando,2,a,2,555.56,692.58,10,15,16,2,13.00,42.00,68
2026-08-20,buenos-aires,San Fernando,2,a,3,692.58,868.17,13,26,36,9,27.00,40.00,74
2026-08-20,buenos-aires,San Fernando,2,a,4,868.17,,10,19,27,4,23.00,29.00,66
2026-08-20,buenos-aires,San Fernando,2,f,0,,,1,3,5,1,14.00,26.00,29
2026-08-20,buenos-aires,San Fernando,2,n,0,,,12,23,66,10,19.00,33.50,187
2026-08-20,buenos-aires,San Fernando,2,n,1,,537.71,3,6,11,2,13.00,29.00,49
2026-08-20,buenos-aires,San Fernando,2,n,2,537.71,657.54,3,5,13,2,13.00,33.00,45
2026-08-20,buenos-aires,San Fernando,2,n,3,657.54,779.72,1,4,19,3,22.00,41.00,50
2026-08-20,buenos-aires,San Fernando,2,n,4,779.72,,5,8,23,3,25.00,30.00,43
2026-08-20,buenos-aires,San Fernando,2,u,0,,,32,52,22,6,39.00,40.50,67
2026-08-20,buenos-aires,San Fernando,3,a,0,,,37,58,50,15,22.00,27.00,190
2026-08-20,buenos-aires,San Fernando,3,a,1,,1273.31,12,21,17,4,31.00,36.00,47
2026-08-20,buenos-aires,San Fernando,3,a,2,1273.31,3500.00,7,10,13,2,27.00,27.00,45
2026-08-20,buenos-aires,San Fernando,3,a,3,3500.00,4900.00,17,25,11,8,21.00,22.00,55
2026-08-20,buenos-aires,San Fernando,3,a,4,4900.00,,1,2,9,1,2.00,22.00,43
2026-08-20,buenos-aires,San Fernando,3,f,0,,,0,0,5,0,30.00,51.00,24
2026-08-20,buenos-aires,San Fernando,3,n,0,,,24,37,36,12,22.00,23.50,130
2026-08-20,buenos-aires,San Fernando,3,n,1,,1311.26,4,8,10,2,29.00,30.00,32
2026-08-20,buenos-aires,San Fernando,3,n,2,1311.26,4500.00,2,3,10,2,26.00,27.00,33
2026-08-20,buenos-aires,San Fernando,3,n,3,4500.00,5400.00,17,25,14,8,21.00,21.50,61
2026-08-20,buenos-aires,San Fernando,3,u,0,,,13,21,9,3,25.00,39.00,36
2026-08-20,buenos-aires,San Fernando,4,a,0,,,8,7,13,1,32.00,62.00,48
2026-08-20,buenos-aires,San Fernando,4,f,0,,,4,1,9,1,34.00,72.00,30
2026-08-20,buenos-aires,San Isidro,-1,a,0,,,388,550,637,109,27.00,31.00,2011
2026-08-20,buenos-aires,San Isidro,0,a,0,,,52,73,85,14,30.00,30.00,254
2026-08-20,buenos-aires,San Isidro,0,a,1,,427.18,12,16,21,3,29.00,31.00,62
2026-08-20,buenos-aires,San Isidro,0,a,2,427.18,559.21,14,23,17,6,30.00,30.00,59
2026-08-20,buenos-aires,San Isidro,0,a,3,559.21,900.00,12,14,23,2,28.00,31.00,64
2026-08-20,buenos-aires,San Isidro,0,a,4,900.00,,14,20,21,3,31.00,27.00,63
2026-08-20,buenos-aires,San Isidro,0,f,0,,,5,5,2,1,30.00,60.50,23
2026-08-20,buenos-aires,San Isidro,0,n,0,,,16,12,36,2,28.00,31.00,110
2026-08-20,buenos-aires,San Isidro,0,n,1,,398.71,3,1,11,0,29.00,40.00,28
2026-08-20,buenos-aires,San Isidro,0,n,2,398.71,508.20,3,1,5,0,26.00,43.00,26
2026-08-20,buenos-aires,San Isidro,0,n,3,508.20,750.00,2,2,11,1,27.00,31.00,28
2026-08-20,buenos-aires,San Isidro,0,n,4,750.00,,8,8,9,1,31.00,31.00,28
2026-08-20,buenos-aires,San Isidro,0,u,0,,,31,56,47,11,30.00,28.00,121
2026-08-20,buenos-aires,San Isidro,0,u,1,,453.07,13,20,7,3,28.00,28.00,31
2026-08-20,buenos-aires,San Isidro,0,u,2,453.07,690.14,3,12,14,4,27.00,27.50,26
2026-08-20,buenos-aires,San Isidro,0,u,3,690.14,1213.11,6,10,14,2,30.00,28.50,30
2026-08-20,buenos-aires,San Isidro,0,u,4,1213.11,,9,14,9,2,33.00,27.00,28
2026-08-20,buenos-aires,San Isidro,1,a,0,,,138,194,238,44,27.00,34.00,736
2026-08-20,buenos-aires,San Isidro,1,a,1,,559.48,26,45,68,16,28.00,30.00,181
2026-08-20,buenos-aires,San Isidro,1,a,2,559.48,682.12,40,55,52,10,25.00,34.00,188
2026-08-20,buenos-aires,San Isidro,1,a,3,682.12,950.00,43,55,57,8,27.00,40.00,189
2026-08-20,buenos-aires,San Isidro,1,a,4,950.00,,27,37,61,10,28.00,42.00,176
2026-08-20,buenos-aires,San Isidro,1,f,0,,,17,24,37,7,28.00,29.00,123
2026-08-20,buenos-aires,San Isidro,1,f,1,,666.15,1,2,4,0,16.00,18.50,30
2026-08-20,buenos-aires,San Isidro,1,f,2,666.15,800.00,9,12,11,3,31.00,28.00,34
2026-08-20,buenos-aires,San Isidro,1,f,3,800.00,1000.00,4,7,11,2,27.00,29.00,33
2026-08-20,buenos-aires,San Isidro,1,f,4,1000.00,,3,3,11,2,30.00,43.00,26
2026-08-20,buenos-aires,San Isidro,1,n,0,,,41,49,131,17,25.00,40.00,402
2026-08-20,buenos-aires,San Isidro,1,n,1,,520.90,11,16,38,6,28.00,30.50,101
2026-08-20,buenos-aires,San Isidro,1,n,2,520.90,622.95,12,15,33,7,23.00,31.00,98
2026-08-20,buenos-aires,San Isidro,1,n,3,622.95,877.82,10,11,29,3,25.00,45.00,103
2026-08-20,buenos-aires,San Isidro,1,n,4,877.82,,8,7,31,1,25.00,45.00,100
2026-08-20,buenos-aires,San Isidro,1,u,0,,,80,121,70,20,30.00,30.00,211
2026-08-20,buenos-aires,San Isidro,1,u,1,,600.00,23,34,16,7,31.00,25.00,56
2026-08-20,buenos-aires,San Isidro,1,u,2,600.00,702.86,21,34,20,4,30.00,33.00,52
2026-08-20,buenos-aires,San Isidro,1,u,3,702.86,961.04,17,26,14,3,27.00,30.50,45
2026-08-20,buenos-aires,San Isidro,1,u,4,961.04,,17,25,20,6,31.00,32.50,56
2026-08-20,buenos-aires,San Isidro,2,a,0,,,103,153,192,34,23.00,29.00,599
2026-08-20,buenos-aires,San Isidro,2,a,1,,838.71,12,19,51,7,22.00,29.00,147
2026-08-20,buenos-aires,San Isidro,2,a,2,838.71,1093.25,31,39,37,5,24.00,31.00,155
2026-08-20,buenos-aires,San Isidro,2,a,3,1093.25,1500.00,39,53,48,10,22.00,28.00,160
2026-08-20,buenos-aires,San Isidro,2,a,4,1500.00,,21,41,55,12,24.00,29.00,133
2026-08-20,buenos-aires,San Isidro,2,f,0,,,1,6,21,3,14.00,22.00,86
